ds,yhat,yhat_lower,yhat_upper,y,type
2014-12-30,34.6877529649438,-91.87801786668605,164.37033454840287,59.0,historical
2014-12-31,54.858516990929544,-75.55873746449467,177.70021878866794,11.0,historical
2015-01-01,35.605435715220565,-95.4870976457119,157.9427688447934,0.0,historical
2015-01-02,44.133654332902225,-91.21678964584821,164.91866537329145,77.0,historical
2015-01-03,92.78084810865636,-29.62451768848916,222.44701890705062,60.0,historical
2015-01-04,45.07346560834583,-89.64004462902048,183.4795126495846,1.0,historical
2015-01-05,15.118051469769924,-106.56411220945682,135.91216680705614,69.0,historical
2015-01-06,11.549098488332497,-119.23557370748141,139.38662581699586,98.0,historical
2015-01-07,35.308991237844154,-87.47469886094483,162.9081581052298,119.0,historical
2015-01-08,20.189493226003997,-109.31410853330631,146.66735283810272,93.0,historical
2015-01-09,33.276684795934486,-84.64585163720191,165.208949444259,92.0,historical
2015-01-10,86.83011039382959,-48.82706910707422,219.80033233574736,112.0,historical
2015-01-11,44.26551187892182,-85.70622089761183,166.18766727235115,96.0,historical
2015-01-12,19.573858528589902,-113.614554406099,143.6326536667312,93.0,historical
2015-01-13,21.271725275385542,-107.6004468944713,149.69383941763695,65.0,historical
2015-01-14,50.18379438883292,-79.09523682756686,182.69860616663817,100.0,historical
2015-01-15,39.98687672800884,-84.18057129466924,167.74370347750903,51.0,historical
2015-01-16,57.657305041882054,-76.90220380509982,188.78621933812147,55.0,historical
2015-01-17,115.35240554235583,-8.157483461453605,244.9550168812618,71.0,historical
2015-01-18,76.39537548382863,-57.9013826236862,211.1314270738983,57.0,historical
2015-01-19,54.696232957579525,-85.91189587910411,169.74942261258062,34.0,historical
2015-01-20,58.703851397476924,-75.54721601287912,190.1285847517216,47.0,historical
2015-01-21,89.18982115102109,-45.071355741172596,210.1309351274369,88.0,historical
2015-01-22,79.79350820530361,-49.30057207353836,205.4454962863621,51.0,historical
2015-01-23,97.47014378782634,-32.705763363749455,235.91495758094268,49.0,historical
2015-01-24,154.3726398979876,21.326126881066394,282.1623049005086,110.0,historical
2015-01-25,113.83645504434236,-6.707215936383992,230.40895829195708,30.0,historical
2015-01-26,89.80018061337688,-35.35760974245684,223.21586997879297,59.0,historical
2015-01-27,90.75687203820665,-46.270624883352845,218.4033463916512,97.0,historical
2015-01-28,117.5368858908852,-11.045494411614516,253.37358373513308,155.0,historical
2015-01-29,103.8516183322562,-11.160925415741493,227.4504338616086,125.0,historical
2015-01-30,116.74000991041845,-21.341559446049395,238.17345043255972,100.0,historical
2015-01-31,168.448548198766,38.12647857862052,296.9153386518544,211.0,historical
2015-02-01,122.41414344368327,0.8551473205100558,256.5616670824963,88.0,historical
2015-02-02,92.68254097073806,-30.56776206562316,227.94829104325362,114.0,historical
2015-02-03,87.85744254993581,-40.98083987791984,219.32046165113044,89.0,historical
2015-02-04,108.88104411953715,-13.840093796552226,226.23909198234023,118.0,historical
2015-02-05,89.57548423175638,-41.637569017661725,227.38537786115324,84.0,historical
2015-02-06,97.08710551723415,-29.19386960303081,228.15546707787578,125.0,historical
2015-02-07,143.76430644333652,17.528531424543775,273.59326106945036,184.0,historical
2015-02-08,93.1383915676217,-33.909450703323444,234.9636518681792,107.0,historical
2015-02-09,59.34017454528366,-62.93247729301551,189.8955446327472,70.0,historical
2015-02-10,51.04744005970703,-76.92233248492609,176.05261041286306,66.0,historical
2015-02-11,69.26410427203317,-56.163147865465895,192.3302965628991,89.0,historical
2015-02-12,47.860542607167346,-77.5470866002994,177.29225880396362,50.0,historical
2015-02-13,54.01701671646611,-77.19999975653207,182.04745804861764,20.0,historical
2015-02-14,100.10099114773594,-38.232320150429246,232.96346103397593,77.0,historical
2015-02-15,49.64775488868108,-86.73353136895506,176.85591818686208,33.0,historical
2015-02-16,16.777102681182036,-109.06556606346145,151.73412445561365,47.0,historical
2015-02-17,10.141176690099357,-115.66240874156931,142.72871378053313,35.0,historical
2015-02-18,30.704296534640626,-97.4616894682271,152.4509112402698,60.0,historical
2015-02-19,12.284229248431217,-113.66961966525284,134.60272172082531,31.0,historical
2015-02-20,21.996808530626986,-101.43544019778564,140.8991930891163,35.0,historical
2015-02-21,72.13466666978796,-60.27137022256046,193.9736698278265,80.0,historical
2015-02-22,26.14946308229606,-109.82410139224959,162.00223159332722,42.0,historical
2015-02-23,-1.9296702258187963,-131.6000471463627,122.00729123604243,23.0,historical
2015-02-24,-3.5464029186999255,-143.50616793525447,124.19822462118141,19.0,historical
2015-02-25,22.164588611966238,-108.85250614391069,161.94534252771805,18.0,historical
2015-02-26,8.920896808882055,-125.52282356220209,139.53692170136665,37.0,historical
2015-02-27,23.73900809043652,-96.23520323832271,162.39892048268246,50.0,historical
2015-02-28,78.8150010763633,-44.94094247076804,208.69896510902402,127.0,historical
2015-03-01,37.50866327171586,-96.49458920970224,164.21009958254226,123.0,historical
2015-03-02,13.763709970103498,-112.97334613874938,142.86166507401947,44.0,historical
2015-03-03,16.059148694031443,-121.42458428909049,143.79770817100953,22.0,historical
2015-03-04,45.192478583197335,-83.87876620231825,166.0155998108128,31.0,historical
2015-03-05,34.8242474746153,-101.09536642483042,161.5993790265784,22.0,historical
2015-03-06,51.92567531368728,-76.61722472192281,176.39379695838426,40.0,historical
2015-03-07,108.66011874835282,-20.073725803003942,228.53389468649277,62.0,historical
2015-03-08,68.36769581532194,-52.81640525080048,192.13087977494598,59.0,historical
2015-03-09,44.985746961094534,-88.17558398078911,180.60419207621405,28.0,historical
2015-03-10,47.00015965076798,-86.01855107192891,176.34331229412172,68.0,historical
2015-03-11,75.22831792441858,-47.370754743251595,199.6267499761643,73.0,historical
2015-03-12,63.363069744504266,-65.91229940180347,188.8122649808664,87.0,historical
2015-03-13,78.41957175959988,-50.715651945604556,212.4676594767854,175.0,historical
2015-03-14,132.61573498419224,9.674490980512187,260.38136717525754,300.0,historical
2015-03-15,89.35562599558774,-27.672922815629715,225.89410016092455,196.0,historical
2015-03-16,62.64852561461479,-54.56740970687921,194.38894469333817,123.0,historical
2015-03-17,61.058701336885406,-72.57986445098689,178.73467392749768,168.0,historical
2015-03-18,85.48668663948959,-36.91417710880095,202.2047573793227,209.0,historical
2015-03-19,69.71149388251055,-62.31999485670423,202.35202021139884,188.0,historical
2015-03-20,80.83565578828863,-44.444609803718436,204.20975090629287,219.0,historical
2015-03-21,131.16385514194116,9.924336690058071,267.69676381587783,381.0,historical
2015-03-22,84.1845335772405,-41.54337232968365,211.17632570600222,158.0,historical
2015-03-23,53.98721708827542,-81.6632873305709,179.4419481902195,12.0,historical
2015-03-24,49.21064895751179,-80.28069189639152,176.03016465381467,8.0,historical
2015-03-25,70.82255573542572,-50.09785256086369,203.80617727018304,10.0,historical
2015-03-26,52.66050297229003,-67.32028845926818,179.84445154406657,88.0,historical
2015-03-27,61.875762558628196,-65.36323865915217,199.33445784706888,196.0,historical
2015-03-28,110.81097457475714,-18.025239067899882,249.8029249712691,206.0,historical
2015-03-29,62.981013691648684,-70.02585445242606,191.76685933096155,83.0,historical
2015-03-30,32.48981248596412,-96.83367849036402,156.50762292124583,0.0,historical
2015-03-31,27.978242339387826,-103.68620434019789,148.42200014996828,0.0,historical
2015-04-01,50.40388256531453,-72.74848018571407,182.4165355166756,27.0,historical
2015-04-02,33.58213438936244,-94.7907886022888,156.25055021542434,27.0,historical
2015-04-03,44.63059653918637,-87.02593371480894,172.39894198428232,54.0,historical
2015-04-04,95.84747502389034,-35.68204023179479,225.75130658213678,136.0,historical
2015-04-05,50.69342223012279,-79.71423333007387,175.2747050045692,55.0,historical
2015-04-06,23.209538010634574,-105.78950384190027,144.9518571019921,22.0,historical
2015-04-07,21.96660958471788,-107.99443759503964,155.14279036541785,30.0,historical
2015-04-08,47.84639326361015,-79.74736266421104,178.96909408969597,30.0,historical
2015-04-09,34.58436374339369,-85.34616998938701,166.25522822123372,30.0,historical
2015-04-10,49.215814099354176,-79.18741576618999,174.02647468558806,44.0,historical
2015-04-11,103.95604362693547,-26.683926772046625,236.34543417331685,39.0,historical
2015-04-12,62.183991656028034,-66.38293361593091,187.1510634859427,57.0,historical
2015-04-13,37.86201263799972,-89.48887330065529,164.02780851152613,30.0,historical
2015-04-14,39.486832065247306,-90.89320831672731,165.7283892830179,47.0,historical
2015-04-15,67.87244994437373,-61.436534500090644,197.0014639366289,74.0,historical
2015-04-16,56.694382983749136,-67.12696442531855,181.89577760513419,114.0,historical
2015-04-17,72.93709649637475,-47.91194567326617,190.75326385131973,40.0,historical
2015-04-18,128.7753341643719,-3.6697570936883865,261.4809873576364,62.0,historical
2015-04-19,87.55867856417362,-37.42264712934695,208.46820190892123,62.0,historical
2015-04-20,63.23201686950002,-60.10975424680901,186.62444250041113,135.0,historical
2015-04-21,64.28693523223833,-55.37198941251695,197.40217598164236,175.0,historical
2015-04-22,91.54479771934228,-37.272386275751145,223.5408761109041,82.0,historical
2015-04-23,78.70089562823986,-54.2650633142488,201.83509679712049,62.0,historical
2015-04-24,92.77151851964163,-37.105661818210976,215.30550920977794,88.0,historical
2015-04-25,145.9746611815302,21.654791078202184,266.62119724731747,152.0,historical
2015-04-26,101.71371115929182,-28.957014064852615,228.42552396615795,64.0,historical
2015-04-27,73.99680847780023,-57.20748087823417,205.7030744916692,67.0,historical
2015-04-28,71.3869234295889,-54.20810753606818,194.69168981778947,73.0,historical
2015-04-29,94.78343541752874,-20.078034285421975,228.92152966158494,130.0,historical
2015-04-30,77.96462998649189,-54.47774365576953,210.353709052358,115.0,historical
2015-05-01,88.03300025270019,-34.773099474167104,214.87753220110378,260.0,historical
2015-05-02,137.30172355888513,4.918041803978074,268.52370928515234,228.0,historical
2015-05-03,89.25360325351795,-47.46556171978016,208.8989422431862,120.0,historical
2015-05-04,57.981397139390836,-73.35283609282325,177.85904752089522,31.0,historical
2015-05-05,52.128430730328205,-75.5224338028968,184.00885248255696,0.0,historical
2015-05-06,72.6684134202426,-52.740652571228146,198.3750166357198,3.0,historical
2015-05-07,53.44629490444927,-73.80662478690296,182.2569978296222,0.0,historical
2015-05-08,61.62208476375142,-68.0902155266721,193.62725137150997,0.0,historical
2015-05-09,109.54842058344474,-9.974325368141276,235.17714130209285,0.0,historical
2015-05-10,60.75129841013857,-74.11123252152274,199.20397044953273,0.0,historical
2015-05-11,29.346722799102672,-93.97612507462087,157.43522987867544,1.0,historical
2015-05-12,23.98838291613354,-105.737034666079,143.52830751061407,0.0,historical
2015-05-13,45.64719185067301,-72.19604845791002,174.71716332419788,1.0,historical
2015-05-14,28.152152737424935,-90.96321223189449,156.54809630518423,1.0,historical
2015-05-15,38.63447557053531,-85.75318041937705,179.2991090406396,1.0,historical
2015-05-16,89.40572458217825,-38.752487591499126,209.2394320204269,0.0,historical
2015-05-17,43.9393981021591,-87.11851459992923,165.58057145499217,0.0,historical
2015-05-18,16.28868008413037,-110.04276025710216,145.83094662756673,0.0,historical
2015-05-19,15.035445906993267,-111.17249465444615,139.83243445051636,1.0,historical
2015-05-20,41.07133044096417,-80.25939235411124,175.48966343185901,0.0,historical
2015-05-21,28.140288169906924,-103.77436571993945,164.65479055127386,0.0,historical
2015-05-22,43.28453152334172,-89.84021799473531,172.27230071405228,0.0,historical
2015-05-23,98.72458651948756,-36.75949519906545,227.80192265955526,0.0,historical
2015-05-24,57.842824722979586,-74.25128085750796,182.7640670681701,0.0,historical
2015-05-25,34.60316666498227,-83.94785270283643,167.30766920532434,0.0,historical
2015-05-26,37.50199516855887,-93.96956172494518,156.92828975848877,0.0,historical
2015-05-27,67.35104332837682,-60.583740617058794,190.07067057498224,0.0,historical
2015-05-28,57.82164562697808,-67.71063581118835,180.18730154380847,0.0,historical
2015-05-29,75.89219995303377,-47.12189316623742,207.6680164550991,0.0,historical
2015-05-30,133.72954506530934,3.158857045209616,263.6982759252553,0.0,historical
2015-05-31,94.67358262215379,-36.35662049771311,217.51452892363773,0.0,historical
2015-06-01,72.70356486325348,-53.55739306252432,201.75753395894537,0.0,historical
2015-06-02,76.25231568969183,-53.609264377345404,206.37275214435965,0.0,historical
2015-06-03,106.12664222379028,-25.389128261160586,245.18815593939107,0.0,historical
2015-06-04,96.0058156407593,-30.479243031733283,220.04662872773244,0.0,historical
2015-06-05,112.88872282736843,-16.89631773344263,244.27408522975176,168.0,historical
2015-06-06,168.97465143857988,43.12792070016848,293.4200806669126,201.0,historical
2015-06-07,127.64705261684628,2.587186533804833,251.51482555350907,147.0,historical
2015-06-08,102.89297348861592,-28.081650513655877,231.2560474680958,119.0,historical
2015-06-09,103.25320665736012,-28.06995476071458,222.80620025746427,122.0,historical
2015-06-10,129.603941814322,15.046496611176861,251.1868318156225,149.0,historical
2015-06-11,115.69933944474856,-10.220949506447916,239.7577597507915,111.0,historical
2015-06-12,128.61691625549673,-11.053324520862036,256.85451835656283,95.0,historical
2015-06-13,180.63649808611143,53.06647751657646,310.7205142729795,237.0,historical
2015-06-14,135.22212875382132,0.9693478635622483,270.8379940627996,110.0,historical
2015-06-15,106.43967148792169,-20.936200775234266,236.30474668650243,104.0,historical
2015-06-16,102.90519395831593,-22.92173906139101,220.36974943565875,61.0,historical
2015-06-17,125.56496398226889,0.7864870409014806,250.56106501264046,40.0,historical
2015-06-18,108.23651497957201,-15.041959457881608,243.8872784047875,114.0,historical
2015-06-19,118.05270606456597,-4.3273625872737425,241.84026109995548,129.0,historical
2015-06-20,167.33956309444642,44.74485319706238,287.24531039654477,111.0,historical
2015-06-21,119.59731422604989,-8.902776789937365,247.91514031950612,146.0,historical
2015-06-22,88.91737566383257,-45.073003699116676,210.79044827754342,57.0,historical
2015-06-23,83.93039109726227,-53.219624631386054,208.619988619094,19.0,historical
2015-06-24,105.58615757239713,-23.684484942281333,232.49431743617365,27.0,historical
2015-06-25,87.69489557374345,-35.47827296959304,221.12984460143167,62.0,historical
2015-06-26,97.37178000907706,-26.642136772182358,225.39033087821744,95.0,historical
2015-06-27,146.9155035520768,17.12587839710616,279.6861511571984,183.0,historical
2015-06-28,99.7902647630224,-29.335231717915313,224.92596582982478,94.0,historical
2015-06-29,70.04390982769456,-53.1672193338779,192.83917676845383,116.0,historical
2015-06-30,66.25729957920848,-62.526960204390136,200.75335729076767,63.0,historical
2015-07-01,89.33366830492179,-38.940846995483284,224.1720992544241,147.0,historical
2015-07-02,73.01754410630294,-51.24647642293992,196.2774191895834,101.0,historical
2015-07-03,84.3648036870704,-50.92348241767885,208.84389228653245,248.0,historical
2015-07-04,135.61489291583268,15.058415223180257,267.7417895884788,142.0,historical
2015-07-05,90.17441186160109,-45.82795645762264,219.3040874070556,186.0,historical
2015-07-06,62.03678196794098,-69.88284366752147,192.7508528581391,109.0,historical
2015-07-07,59.73302779851827,-64.3598674530565,183.5213507188246,228.0,historical
2015-07-08,84.11443406567945,-32.63377249951563,224.18273376064508,66.0,historical
2015-07-09,68.89646460016957,-58.845637696306056,194.22538546772216,182.0,historical
2015-07-10,81.10579159682176,-45.358089812492,211.23946776634045,1.0,historical
2015-07-11,132.96114276081326,5.4094402999151745,254.5670195434609,64.0,historical
2015-07-12,87.85730112375283,-43.47339702954626,215.1893356929599,118.0,historical
2015-07-13,59.784936375467986,-69.1616180712395,187.0390552315639,55.0,historical
2015-07-14,57.281298311276686,-58.784826253671724,190.51258586673077,43.0,historical
2015-07-15,81.21253804896755,-46.03108947373345,207.8645455348002,95.0,historical
2015-07-16,65.31705521869081,-68.52152693513477,187.19033896392625,54.0,historical
2015-07-17,76.65173728141563,-55.60779078331443,192.53731407341755,85.0,historical
2015-07-18,127.47182218532002,-0.06748135753501833,250.49381295555014,92.0,historical
2015-07-19,81.21374781864724,-47.207853684130534,209.60789826658603,61.0,historical
2015-07-20,51.91370011537493,-79.15402646443465,175.84773176578545,111.0,historical
2015-07-21,48.15692681971714,-83.68084705400936,174.3446703873997,7.0,historical
2015-07-22,70.85862138509997,-58.28595727248413,194.67118345455518,4.0,historical
2015-07-23,53.80581537136372,-77.68073252999223,187.47397725420973,66.0,historical
2015-07-24,64.10218590972406,-63.953315942461664,194.0852219030856,95.0,historical
2015-07-25,114.0465490057891,-12.159944748878576,242.38648303737276,190.0,historical
2015-07-26,67.11443977685803,-55.818365389971234,203.4112214085481,60.0,historical
2015-07-27,37.37552616701036,-93.69975280177293,155.01477597640672,42.0,historical
2015-07-28,33.44195395439034,-96.99004085611975,160.22257999719093,79.0,historical
2015-07-29,56.24845360935855,-59.525793251320444,189.91079590372453,109.0,historical
2015-07-30,39.59473362037052,-84.24058908628999,161.3484382932771,165.0,historical
2015-07-31,50.58675367211783,-73.57508200464605,175.92787535550343,99.0,historical
2015-08-01,101.51831256092737,-25.429878611550915,232.706883510494,233.0,historical
2015-08-02,55.8516979557023,-85.36350653754354,181.16245433716813,16.0,historical
2015-08-03,27.635467609462744,-92.49619647520451,146.27568524151593,2.0,historical
2015-08-04,25.453382987531263,-103.76817443493954,158.29499993672826,5.0,historical
2015-08-05,50.20530848008683,-76.75820901722977,169.96627120033412,22.0,historical
2015-08-06,35.649512218858504,-90.55464081361254,167.47483826816153,8.0,historical
2015-08-07,48.84826177264191,-79.82576614488703,183.3462225744039,65.0,historical
2015-08-08,102.04746166068776,-33.0620488284272,222.01661734966822,157.0,historical
2015-08-09,58.65970009111158,-70.3233549778352,182.7409845360409,65.0,historical
2015-08-10,32.68340889612125,-89.32721843325896,156.26591459492215,90.0,historical
2015-08-11,32.653184213799705,-96.89471622436776,166.11759665745672,3.0,historical
2015-08-12,59.42204195778054,-64.62194150007808,177.88846520616906,5.0,historical
2015-08-13,46.70500590887973,-74.16892521357335,174.18719255631967,1.0,historical
2015-08-14,61.52588554639998,-68.52124634071377,190.71271142643954,65.0,historical
2015-08-15,116.09795742007447,-12.872910851791552,242.58290386065147,235.0,historical
2015-08-16,73.80788829686848,-53.50376762294942,201.35446011075211,76.0,historical
2015-08-17,48.63557964400511,-77.68583459055318,179.35514173247134,2.0,historical
2015-08-18,49.10496205188482,-79.16212859184182,167.91360311684903,101.0,historical
2015-08-19,76.06650066869834,-52.76258572621379,204.64312551271783,162.0,historical
2015-08-20,63.24080287097404,-62.47743719915656,194.00083211541505,25.0,historical
2015-08-21,77.66518520188359,-50.86550091030527,209.3975628130445,4.0,historical
2015-08-22,131.57391984348894,5.443608324265975,257.0317401233941,1.0,historical
2015-08-23,88.3815116683492,-36.90961871886441,215.11788284237838,75.0,historical
2015-08-24,62.10170425112916,-65.96983719858036,188.42229155910482,32.0,historical
2015-08-25,61.29726772808422,-62.911171135167294,175.5220983209559,76.0,historical
2015-08-26,86.86135865064094,-44.143844925782,212.83122377207852,6.0,historical
2015-08-27,72.55987609830257,-54.898443802614885,197.05203795319426,65.0,historical
2015-08-28,85.47670716293251,-60.79869488130494,215.06367630804556,145.0,historical
2015-08-29,137.89337440285095,13.978606766193199,271.5426579813227,78.0,historical
2015-08-30,93.26870416185857,-29.032540716325084,217.54529368503424,6.0,historical
2015-08-31,65.65879537154304,-60.90491483055025,193.8678819251158,0.0,historical
2015-09-01,63.664836944896706,-64.61360590413558,189.90968197298199,126.0,historical
2015-09-02,88.2133703365113,-38.928033303104236,208.28651060857464,240.0,historical
2015-09-03,73.09769918606955,-59.30195050060526,195.0479268403875,67.0,historical
2015-09-04,85.4223667712087,-47.081809469211365,211.08761084555647,140.0,historical
2015-09-05,137.48148216514429,6.713986000358548,272.5534010924551,208.0,historical
2015-09-06,92.74030198827268,-33.22640180223518,205.75271555454714,76.0,historical
2015-09-07,65.2528155629717,-61.364503440603556,178.5111750356944,240.0,historical
2015-09-08,63.610427965014736,-63.52331744901588,193.247734716149,52.0,historical
2015-09-09,88.7225636622604,-39.74497025521878,216.5955020490405,111.0,historical
2015-09-10,74.35863754865844,-51.61324758537676,199.0947698015984,176.0,historical
2015-09-11,87.59329832857644,-34.64065709885586,222.72852287777448,84.0,historical
2015-09-12,140.68570338128092,12.761785152188892,270.22170378478074,171.0,historical
2015-09-13,97.06220481158783,-32.60619183860146,217.93174327209672,102.0,historical
2015-09-14,70.7351626539551,-67.15226232636608,200.2872120367106,69.0,historical
2015-09-15,70.2529440956263,-52.495949055377714,206.8941874012497,77.0,historical
2015-09-16,96.48189299507445,-28.241370602178776,215.52671856356352,174.0,historical
2015-09-17,83.14967637833759,-33.21136162246028,214.79343871299568,69.0,historical
2015-09-18,97.2918721691878,-34.861340932988085,222.4803461778113,52.0,historical
2015-09-19,151.1325171628151,24.454066386863463,274.6838309971483,42.0,historical
2015-09-20,108.06795656087515,-16.888441185483252,236.21565690448875,1.0,historical
2015-09-21,82.08667548559063,-44.01354182301252,205.53486734967305,62.0,historical
2015-09-22,81.7201396599412,-39.765314124014346,213.5870288863528,88.0,historical
2015-09-23,107.82540266316147,-13.693935601051654,247.96686218116653,60.0,historical
2015-09-24,94.12886519179658,-25.23626108972324,220.1730428024,2.0,historical
2015-09-25,107.67303559435535,-22.64971980788412,231.2484739586323,3.0,historical
2015-09-26,160.6970024640612,25.948222591967266,288.97879365784456,9.0,historical
2015-09-27,116.61995942854166,-21.854622465393344,247.9401924332973,142.0,historical
2015-09-28,89.4669426725803,-41.44348035868116,216.9428088599499,90.0,historical
2015-09-29,87.7994507329142,-32.64755286910057,226.4930591388797,20.0,historical
2015-09-30,112.51646516926911,-16.945649617458276,242.49616656464391,37.0,historical
2015-10-01,97.39054225214586,-32.34474890862895,225.94873121586733,86.0,historical
2015-10-02,109.51322734833865,-14.786400769747903,244.13738134051945,166.0,historical
2015-10-03,161.17406515653192,34.851142488805706,284.1402543721019,391.0,historical
2015-10-04,115.84258627369744,-13.892077403350209,247.8330594008906,56.0,historical
2015-10-05,87.5859995713045,-40.90013766928468,217.68896043236123,64.0,historical
2015-10-06,85.01767527189045,-36.34090691055506,219.96975614604602,35.0,historical
2015-10-07,109.07724095657267,-24.92628369729239,229.81988454708744,40.0,historical
2015-10-08,93.57174614464567,-28.074234730805212,223.67375477314545,21.0,historical
2015-10-09,105.61981842273477,-26.81886474998144,230.7447890700894,42.0,historical
2015-10-10,157.52959708500865,37.52837131681013,280.8119209748372,95.0,historical
2015-10-11,112.77985901337215,-22.300681435036655,247.97792711320668,85.0,historical
2015-10-12,85.43709509693798,-50.524923298540294,210.91371740243466,140.0,historical
2015-10-13,84.10364461334413,-43.73334868033538,215.15287166519835,80.0,historical
2015-10-14,109.69772534897994,-19.10611439888407,233.66613541330113,91.0,historical
2015-10-15,95.99482313826235,-28.747074853961372,232.58760158702103,65.0,historical
2015-10-16,110.07236401261557,-16.21968140196116,231.19465921226617,166.0,historical
2015-10-17,164.1884472019111,30.384904819953178,303.15126990235245,137.0,historical
2015-10-18,121.76403815680804,-9.099276674520105,250.89566479014445,174.0,historical
2015-10-19,96.8013568161255,-22.872414247435714,226.231905687698,120.0,historical
2015-10-20,97.83353846125141,-31.943689432827075,231.20883478865986,93.0,historical
2015-10-21,125.70636856699164,-3.5127002657470894,257.75435794860476,100.0,historical
2015-10-22,114.12151355535315,-18.52398373065138,248.01604605508558,137.0,historical
2015-10-23,130.0831245146747,4.369276481264101,260.48948872403037,241.0,historical
2015-10-24,185.77854279897258,64.20282709142644,318.0601059088043,113.0,historical
2015-10-25,144.56245542497052,15.447184247143888,279.0346328259923,257.0,historical
2015-10-26,120.37718363943297,-7.8978712833718845,252.50110483425703,166.0,historical
2015-10-27,121.70413090426985,-4.9674040253294205,255.75381798387187,162.0,historical
2015-10-28,149.34718050250123,17.2943406520609,273.82907385102175,247.0,historical
2015-10-29,136.97723021643088,19.04050938760407,265.7232876032696,70.0,historical
2015-10-30,151.58007801230178,32.200837636453656,274.4328101593927,139.0,historical
2015-10-31,205.337974721917,84.87194851080689,332.4086940733653,195.0,historical
2015-11-01,161.61435215157357,31.021568164509826,290.50183194317276,206.0,historical
2015-11-02,134.3743514034814,7.6294115099149336,266.5610856112378,268.0,historical
2015-11-03,132.13616504911727,0.9202884755848874,272.4631340630139,59.0,historical
2015-11-04,155.75394159191382,22.69441255035503,282.6007573762033,99.0,historical
2015-11-05,138.96163339681755,22.361268159288155,263.3409405511107,63.0,historical
2015-11-06,148.81963786381613,22.45460701056827,281.60418885997524,77.0,historical
2015-11-07,197.59494780111908,60.4333434153558,321.3171548810457,232.0,historical
2015-11-08,148.74416078239256,18.508658419659046,272.9411468533094,157.0,historical
2015-11-09,116.3320476988816,-14.957846766762161,236.06012926019142,107.0,historical
2015-11-10,108.98073830055344,-21.17166923189454,240.15558962276688,57.0,historical
2015-11-11,127.65032179427868,6.303442044955231,256.1058698724718,95.0,historical
2015-11-12,106.18029757260703,-24.645186821666794,235.67589001809432,86.0,historical
2015-11-13,111.73378271545275,-14.077424440140497,234.9186478923029,102.0,historical
2015-11-14,156.67525064415636,20.489597922841366,286.199113275196,184.0,historical
2015-11-15,104.55120926887403,-20.211156729173297,241.86083976677014,138.0,historical
2015-11-16,69.50657605529491,-61.26386518580134,201.28593201475772,106.0,historical
2015-11-17,60.23186226500214,-63.672020071949454,200.2716239605227,89.0,historical
2015-11-18,77.74201476440606,-50.85715906084642,200.39880526812257,107.0,historical
2015-11-19,55.91639539790704,-70.47772226730854,177.27947928909708,78.0,historical
2015-11-20,61.94184294102261,-63.378156689421175,189.48801451440693,185.0,historical
2015-11-21,108.18962285519619,-18.16472964652469,236.24199349880314,151.0,historical
2015-11-22,58.19569568457907,-67.22983158441545,192.34743955286305,97.0,historical
2015-11-23,26.077075082159908,-102.03387144101085,148.75245700537926,76.0,historical
2015-11-24,20.479391964873173,-118.23720453657822,149.0195147746733,140.0,historical
2015-11-25,42.3565079579699,-88.39123432488475,171.65644432505,137.0,historical
2015-11-26,25.51164350456905,-94.94944343411471,159.15666367230241,84.0,historical
2015-11-27,37.042133116380896,-91.69393321776286,163.7186374057401,0.0,historical
2015-11-28,89.21762491614422,-38.33556053457934,216.46190525573914,7.0,historical
2015-11-29,45.46302691065261,-89.4454838248161,164.4456256118393,5.0,historical
2015-11-30,19.777012427952954,-99.2372406988495,141.8594185168669,22.0,historical
2015-12-01,20.682104374991397,-98.9364939629327,138.0517756624977,36.0,historical
2015-12-02,49.00693314338204,-88.4850806372131,181.2126357134625,36.0,historical
2015-12-03,38.430073220144834,-84.37941684055059,168.4023401630579,38.0,historical
2015-12-04,55.92731778300042,-71.69640465975176,188.0367628462862,95.0,historical
2015-12-05,113.65310198809163,-15.220131111732357,239.0960840514893,108.0,historical
2015-12-06,74.92540472357184,-56.21868176836181,204.77798597683406,70.0,historical
2015-12-07,53.646794586708296,-70.82830216074812,188.29407405433054,78.0,historical
2015-12-08,58.256629683693774,-62.727601450895136,186.09862592464557,77.0,historical
2015-12-09,89.51514837342901,-37.32226779263915,218.30410820736847,76.0,historical
2015-12-10,81.04881366700091,-46.275289871736774,202.95436836093526,59.0,historical
2015-12-11,99.79873573550327,-23.50340877409482,228.72137552157298,42.0,historical
2015-12-12,157.90285673735082,37.5132127032792,280.8296552924628,142.0,historical
2015-12-13,118.68121018208241,-4.3050385167051415,239.52259251898658,116.0,historical
2015-12-14,96.05691237567267,-28.28407338368291,223.44725319450805,57.0,historical
2015-12-15,98.50789684237844,-37.1790049105394,220.63401966968328,167.0,historical
2015-12-16,126.85013959775785,-7.716525176263075,253.6612943238274,154.0,historical
2015-12-17,114.78175792075352,-12.291729775490474,235.60072992943242,139.0,historical
2015-12-18,129.3298356961114,0.20116206926219254,263.5146568989716,192.0,historical
2015-12-19,182.73069614410872,52.332971811762896,306.53307974352754,295.0,historical
2015-12-20,138.41297786707145,20.14802528846865,265.4212073950801,311.0,historical
2015-12-21,110.4162215276793,-20.85581889786055,226.23560112243655,251.0,historical
2015-12-22,107.34003270258003,-23.461847270467093,232.3071453581283,377.0,historical
2015-12-23,130.1246270215624,8.298148872383166,263.4129126123234,410.0,historical
